Id,When,DataType,NAICS,ServiceDetail,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
42667,2/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,275973000,298232000,1757688000,48559000,20250000,16169000,32758000,609931000,4395000,393156000,53953000,9/23/2021 8:59:32 AM
42668,2/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,260497000,225870000,1671537000,53437000,40862000,26307000,45254000,695432000,7082000,258228000,54456000,9/23/2021 8:59:32 AM
42669,2/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,63041000,49929000,368689000,8344000,4687000,6354000,10364000,147965000,,68270000,6516000,9/23/2021 8:59:32 AM
42670,2/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,699284000,708690000,4638575000,130835000,82892000,63142000,112223000,1750249000,17632000,913716000,146265000,9/23/2021 8:59:32 AM
42671,3/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,34657000,56538000,239167000,2981000,4323000,4513000,5808000,53460000,,62091000,12704000,9/23/2021 8:59:32 AM
42672,3/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,307823000,330222000,2001119000,57106000,23206000,17759000,38922000,697864000,5090000,457389000,60830000,9/23/2021 8:59:32 AM
42673,3/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,290234000,259850000,1935735000,63811000,49505000,31658000,55408000,803442000,8644000,305245000,63268000,9/23/2021 8:59:32 AM
42674,3/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,64410000,54672000,390574000,9419000,4617000,6117000,11074000,163270000,,67017000,7236000,9/23/2021 8:59:32 AM
42675,3/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,681477000,705060000,4658207000,133553000,84463000,63493000,114726000,1777686000,17865000,923128000,143481000,9/23/2021 8:59:32 AM
42676,4/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,30924000,53881000,216244000,2896000,3880000,3915000,5350000,46618000,,55290000,11529000,9/23/2021 8:59:32 AM
42677,4/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,296962000,315070000,1942341000,57460000,22560000,18990000,37467000,682942000,5359000,438731000,61996000,9/23/2021 8:59:32 AM
42678,4/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,291717000,263074000,1950093000,62141000,49567000,31605000,55380000,807972000,8822000,311806000,63512000,9/23/2021 8:59:32 AM
42679,4/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,55550000,52070000,391988000,9067000,4563000,6508000,9875000,167049000,,74995000,6447000,9/23/2021 8:59:32 AM
42680,4/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,688232000,709886000,4632910000,132768000,82733000,64118000,111877000,1752750000,17853000,912921000,143337000,9/23/2021 8:59:32 AM
42681,5/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32713000,55403000,228926000,2943000,4145000,4380000,5234000,49255000,,61059000,11680000,9/23/2021 8:59:32 AM
42682,5/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,316148000,356388000,2150201000,59195000,24755000,20690000,41760000,755954000,6260000,501727000,61792000,9/23/2021 8:59:32 AM
42683,5/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,318054000,286000000,2155132000,68951000,53339000,34263000,60756000,896029000,9877000,352634000,70211000,9/23/2021 8:59:32 AM
42684,5/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,52014000,51792000,388434000,7427000,3663000,6262000,8454000,168469000,,80699000,7112000,9/23/2021 8:59:32 AM
42685,5/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,694062000,720643000,4669068000,132512000,82338000,64652000,113127000,1766450000,17775000,920185000,143575000,9/23/2021 8:59:32 AM
42686,6/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,30458000,57822000,227729000,3257000,4041000,4964000,5406000,50022000,,56818000,12550000,9/23/2021 8:59:32 AM
42687,6/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,306145000,361883000,2164966000,60714000,24765000,21533000,41209000,764447000,7846000,510166000,60781000,9/23/2021 8:59:32 AM
42688,6/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,319515000,284287000,2151151000,69138000,54553000,34023000,60752000,890737000,10406000,352432000,70135000,9/23/2021 8:59:32 AM
42689,6/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,52938000,54935000,405756000,9016000,3365000,6295000,7651000,180147000,,80146000,7216000,9/23/2021 8:59:32 AM
42690,6/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,691183000,725449000,4694070000,135512000,84041000,65118000,112260000,1781423000,18064000,922846000,143451000,9/23/2021 8:59:32 AM
42691,7/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,40306000,57616000,231857000,3007000,3934000,4638000,6456000,46959000,,54146000,11836000,9/23/2021 8:59:32 AM
42692,7/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,322940000,379069000,2222392000,59021000,27877000,22177000,44063000,763031000,11691000,525888000,60571000,9/23/2021 8:59:32 AM
42693,7/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,328677000,303511000,2229717000,72797000,57833000,37583000,67613000,908215000,12261000,363368000,72562000,9/23/2021 8:59:32 AM
42694,7/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,54150000,57341000,371843000,7863000,2863000,7161000,7232000,156602000,,67802000,7608000,9/23/2021 8:59:32 AM
42695,7/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,708657000,729716000,4715225000,136075000,83327000,64135000,113068000,1784293000,17743000,919345000,145172000,9/23/2021 8:59:32 AM
42696,8/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29885000,61794000,239082000,3397000,4357000,5772000,6792000,50337000,,60867000,12850000,9/23/2021 8:59:32 AM
42697,8/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,321357000,412546000,2303168000,61151000,29927000,24957000,46713000,798497000,12909000,526357000,62747000,9/23/2021 8:59:32 AM
42698,8/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,332923000,309546000,2267439000,72254000,57369000,38822000,67882000,936627000,12639000,361792000,72441000,9/23/2021 8:59:32 AM
42699,8/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,52848000,58433000,382284000,8347000,3011000,7536000,7793000,166576000,,66776000,7977000,9/23/2021 8:59:32 AM
42700,8/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,706250000,739366000,4734396000,136914000,83467000,65632000,112191000,1799942000,17771000,913678000,145615000,9/23/2021 8:59:32 AM
42701,9/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,28809000,54898000,212552000,3115000,4016000,4548000,5569000,46469000,,51958000,10985000,9/23/2021 8:59:32 AM
42702,9/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,310074000,355811000,2070076000,56643000,24833000,20152000,42364000,729252000,8055000,457336000,60596000,9/23/2021 8:59:32 AM
42703,9/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,315052000,278071000,2068386000,67542000,51157000,34415000,59334000,857965000,9825000,321907000,68541000,9/23/2021 8:59:32 AM
42704,9/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,60384000,62599000,437243000,10275000,4874000,7576000,10845000,188802000,,80054000,9235000,9/23/2021 8:59:32 AM
42705,9/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,715473000,745127000,4743951000,137951000,84512000,65471000,113066000,1796742000,17983000,907655000,147610000,9/23/2021 8:59:32 AM
42706,10/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,30985000,52363000,217581000,3285000,4255000,5127000,5250000,49284000,,54347000,10604000,9/23/2021 8:59:32 AM
42707,10/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,307773000,331490000,2034389000,57252000,24372000,20042000,39701000,720485000,6172000,459602000,62940000,9/23/2021 8:59:32 AM
42708,10/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,325627000,281818000,2132273000,70059000,53817000,36243000,60622000,886863000,9664000,332617000,70303000,9/23/2021 8:59:32 AM
42709,10/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,66529000,67226000,460669000,11319000,5133000,8355000,12104000,197523000,,80180000,9235000,9/23/2021 8:59:32 AM
42710,10/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,717815000,752538000,4772641000,137381000,84582000,68178000,112254000,1809268000,17978000,911290000,148154000,9/23/2021 8:59:32 AM
42711,11/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32319000,50243000,218034000,3408000,4208000,5187000,4957000,50513000,,54486000,10785000,9/23/2021 8:59:32 AM
42712,11/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,310857000,328266000,2016931000,59185000,24359000,20349000,37452000,716879000,5362000,444463000,65094000,9/23/2021 8:59:32 AM
42713,11/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,310036000,275556000,2050347000,65933000,51279000,35479000,57975000,858707000,9104000,315454000,66321000,9/23/2021 8:59:32 AM
42714,11/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,63685000,59119000,440056000,11118000,4938000,7277000,10608000,190678000,,81320000,8564000,9/23/2021 8:59:32 AM
42715,11/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,719462000,755821000,4803711000,141526000,85130000,67658000,112718000,1818677000,17865000,918451000,152842000,9/23/2021 8:59:32 AM
42716,12/1/2013 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,28703000,50755000,213187000,3086000,4136000,4703000,5716000,49297000,,55602000,9312000,9/23/2021 8:59:32 AM
42717,12/1/2013 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,323344000,377769000,2126095000,64423000,24125000,20423000,37251000,757719000,5553000,447647000,62855000,9/23/2021 8:59:32 AM
42718,12/1/2013 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,294491000,278903000,2009088000,64703000,49448000,35132000,55532000,849113000,8485000,305288000,63475000,9/23/2021 8:59:32 AM
42719,12/1/2013 12:00:00 AM,Unadjusted,Special food services,Receipts,63481000,57717000,427785000,10189000,4193000,6429000,9205000,181336000,,83830000,8748000,9/23/2021 8:59:32 AM
42720,12/1/2013 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,704500000,756777000,4728169000,138736000,81527000,65046000,109545000,1791923000,17219000,904081000,145274000,9/23/2021 8:59:32 AM
42721,1/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27814000,47674000,196772000,2960000,3742000,3707000,4771000,43149000,,52497000,8868000,9/23/2021 8:59:32 AM
42722,1/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,294441000,329891000,1861362000,54276000,22459000,16560000,32682000,644905000,4688000,399034000,58309000,9/23/2021 8:59:32 AM
42723,1/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,282009000,258915000,1851176000,58735000,44268000,30893000,51471000,769472000,7760000,285481000,58027000,9/23/2021 8:59:32 AM
42724,1/1/2014 12:00:00 AM,Unadjusted,Special food services,Receipts,61599000,53023000,368163000,9213000,3727000,6359000,9063000,153399000,,61513000,7730000,9/23/2021 8:59:32 AM
42725,1/1/2014 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,718457000,761360000,4783406000,139741000,84810000,66305000,113243000,1804444000,17547000,916212000,147714000,9/23/2021 8:59:32 AM
42726,2/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,29054000,47684000,195150000,2729000,3627000,3655000,4567000,43587000,,49870000,8817000,9/23/2021 8:59:32 AM
42727,2/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,292814000,323241000,1837746000,50740000,21572000,15315000,33157000,646043000,4879000,390482000,54988000,9/23/2021 8:59:32 AM
42728,2/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,262263000,239684000,1735175000,55839000,42075000,28900000,48821000,720616000,7174000,269831000,55811000,9/23/2021 8:59:32 AM
42729,2/1/2014 12:00:00 AM,Unadjusted,Special food services,Receipts,61104000,53486000,381690000,8056000,4455000,6461000,9696000,160845000,,66103000,8500000,9/23/2021 8:59:32 AM
42730,2/1/2014 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,720782000,757811000,4829630000,136168000,86022000,65629000,116458000,1845122000,18449000,920513000,149099000,9/23/2021 8:59:32 AM
42731,3/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,33308000,57909000,226126000,3442000,4329000,4373000,5766000,51849000,,53517000,9947000,9/23/2021 8:59:32 AM
42732,3/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,329176000,358161000,2056954000,56952000,23813000,17530000,37438000,728971000,4989000,432681000,62173000,9/23/2021 8:59:32 AM
42733,3/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,307337000,282068000,2003720000,66270000,47678000,33325000,56341000,823023000,8080000,309194000,65637000,9/23/2021 8:59:32 AM
42734,3/1/2014 12:00:00 AM,Unadjusted,Special food services,Receipts,68363000,59468000,422849000,10163000,4498000,6695000,10029000,180902000,,70293000,9393000,9/23/2021 8:59:32 AM
42735,3/1/2014 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,732780000,771655000,4848926000,137112000,83927000,65227000,114301000,1848485000,17271000,915986000,148659000,9/23/2021 8:59:32 AM
42736,4/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,32684000,58274000,227110000,3289000,4227000,4115000,5586000,51686000,,54997000,10643000,9/23/2021 8:59:32 AM
42737,4/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,322582000,346744000,2041020000,58508000,24620000,17494000,37844000,716749000,5601000,443168000,62920000,9/23/2021 8:59:32 AM
42738,4/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,311054000,283850000,2061101000,65720000,50609000,33607000,58040000,850622000,8369000,326503000,68189000,9/23/2021 8:59:32 AM
42739,4/1/2014 12:00:00 AM,Unadjusted,Special food services,Receipts,62257000,57847000,403274000,8811000,4496000,4937000,9293000,173346000,,71027000,8616000,9/23/2021 8:59:32 AM
42740,4/1/2014 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,743784000,770959000,4881416000,138939000,86786000,64116000,115770000,1858988000,17500000,920991000,150537000,9/23/2021 8:59:32 AM
42741,5/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,33159000,63649000,240773000,3286000,4331000,4568000,5819000,55125000,,57221000,11820000,9/23/2021 8:59:32 AM
42742,5/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,346492000,380211000,2294730000,64069000,27271000,19899000,43140000,827861000,6463000,508828000,64983000,9/23/2021 8:59:32 AM
42743,5/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,337999000,312342000,2283436000,72644000,56358000,36334000,65025000,944339000,9833000,369156000,74404000,9/23/2021 8:59:32 AM
42744,5/1/2014 12:00:00 AM,Unadjusted,Special food services,Receipts,60003000,60850000,424142000,8393000,4122000,5018000,7596000,187072000,,79606000,9061000,9/23/2021 8:59:32 AM
42745,5/1/2014 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,744523000,782031000,4946648000,140313000,88013000,64167000,117949000,1894977000,17990000,932367000,151174000,9/23/2021 8:59:32 AM
42746,6/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,31249000,57986000,221901000,3178000,3954000,4431000,5605000,50658000,,51787000,11040000,9/23/2021 8:59:32 AM
42747,6/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,343793000,382051000,2256861000,62256000,25727000,21543000,43740000,802073000,7965000,497872000,63869000,9/23/2021 8:59:32 AM
42748,6/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,329903000,308150000,2241810000,70388000,55516000,35927000,64540000,925785000,10288000,363843000,72434000,9/23/2021 8:59:32 AM
42749,6/1/2014 12:00:00 AM,Unadjusted,Special food services,Receipts,60865000,60652000,440721000,9890000,3231000,4754000,7017000,199727000,,82295000,9522000,9/23/2021 8:59:32 AM
42750,6/1/2014 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,751853000,781485000,4947066000,139843000,86479000,65129000,119556000,1889496000,18344000,931268000,150361000,9/23/2021 8:59:32 AM
42751,7/1/2014 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,44360000,61180000,248152000,3331000,3928000,5077000,6788000,54913000,,54661000,11174000,9/23/2021 8:59:32 AM
42752,7/1/2014 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,348121000,414182000,2357852000,62197000,30504000,23713000,49961000,821323000,12468000,526089000,62675000,9/23/2021 8:59:32 AM
42753,7/1/2014 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,336945000,328473000,2341724000,72709000,60747000,39398000,71466000,958385000,12890000,379624000,75722000,9/23/2021 8:59:32 AM
